#CAMI Format for Binning
@Version:0.9.0
@SampleID:_SAMPLEID_
@@SEQUENCEID	BINID	TAXID
RL|S1|C6592	21	1736522
RL|S1|C6596	21	1736522
RL|S1|C6614	21	1736522
RL|S1|C6626	21	1736522
RL|S1|C6634	21	1736522
RL|S1|C6636	21	1736522
RL|S1|C6665	21	1736522
RL|S1|C6670	21	1736522
RL|S1|C6690	21	1736522
RL|S1|C6711	21	1736522
RL|S1|C6714	21	1736522
RL|S1|C6721	21	1736522
RL|S1|C6724	21	1736522
RL|S1|C6726	21	1736522
RL|S1|C6753	21	1736522
RL|S1|C6789	21	1736522
RL|S1|C6806	21	1736522
RL|S1|C6816	21	1736522
RL|S1|C6827	21	1736522
RL|S1|C6841	21	1736522
RL|S1|C6885	21	1736522
RL|S1|C6905	21	1736522
RL|S1|C6908	21	1736522
RL|S1|C6923	21	1736522
RL|S1|C6927	21	1736522
RL|S1|C6934	21	1736522
RL|S1|C6938	21	1736522
RL|S1|C6940	21	1736522
RL|S1|C6942	21	1736522
RL|S1|C6962	21	1736522
RL|S1|C6983	21	1736522
RL|S1|C6989	21	1736522
RL|S1|C6993	21	1736522
RL|S1|C6994	21	1736522
RL|S1|C7024	21	1736522
RL|S1|C7033	21	1736522
RL|S1|C7077	21	1736522
RL|S1|C7081	21	1736522
RL|S1|C7102	21	1736522
RL|S1|C7119	21	1736522
RL|S1|C7121	21	1736522
RL|S1|C7122	21	1736522
RL|S1|C7124	21	1736522
RL|S1|C7129	21	1736522
RL|S1|C7136	21	1736522
RL|S1|C7159	21	1736522
RL|S1|C7181	21	1736522
RL|S1|C7183	21	1736522
RL|S1|C7188	21	1736522
RL|S1|C7189	21	1736522
RL|S1|C7213	21	1736522
RL|S1|C7216	21	1736522
RL|S1|C7219	21	1736522
RL|S1|C7227	21	1736522
RL|S1|C7243	21	1736522
RL|S1|C7249	21	1736522
RL|S1|C7268	21	1736522
RL|S1|C7317	21	1736522
RL|S1|C7321	21	1736522
RL|S1|C7323	21	1736522
RL|S1|C7338	21	1736522
RL|S1|C7349	21	1736522
RL|S1|C7362	21	1736522
RL|S1|C7384	21	1736522
RL|S1|C7416	21	1736522
RL|S1|C7448	21	1736522
RL|S1|C7460	21	1736522
RL|S1|C7471	21	1736522
RL|S1|C7494	21	1736522
RL|S1|C7536	21	1736522
RL|S1|C7538	21	1736522
RL|S1|C7546	21	1736522
RL|S1|C7549	21	1736522
RL|S1|C7559	21	1736522
RL|S1|C7562	21	1736522
RL|S1|C7579	21	1736522
RL|S1|C7665	21	1736522
RL|S1|C7667	21	1736522
RL|S1|C7686	21	1736522
RL|S1|C7698	21	1736522
RL|S1|C7703	21	1736522
RL|S1|C7716	21	1736522
RL|S1|C7723	21	1736522
RL|S1|C7725	21	1736522
RL|S1|C7726	21	1736522
RL|S1|C7730	21	1736522
RL|S1|C7790	21	1736522
RL|S1|C7793	21	1736522
RL|S1|C7817	21	1736522
RL|S1|C7839	21	1736522
RL|S1|C7845	21	1736522
RL|S1|C7858	21	1736522
RL|S1|C7926	21	1736522
RL|S1|C7936	21	1736522
RL|S1|C7944	21	1736522
RL|S1|C7964	21	1736522
RL|S1|C7983	21	1736522
RL|S1|C8030	21	1736522
RL|S1|C8032	21	1736522
RL|S1|C8072	21	1736522
RL|S1|C8080	21	1736522
RL|S1|C8109	21	1736522
RL|S1|C8123	21	1736522
RL|S1|C8138	21	1736522
RL|S1|C8142	21	1736522
RL|S1|C8152	21	1736522
RL|S1|C8168	21	1736522
RL|S1|C8192	21	1736522
RL|S1|C8210	21	1736522
RL|S1|C8237	21	1736522
RL|S1|C8241	21	1736522
RL|S1|C8252	21	1736522
RL|S1|C8263	21	1736522
RL|S1|C8276	21	1736522
RL|S1|C8280	21	1736522
RL|S1|C8281	21	1736522
RL|S1|C8289	21	1736522
RL|S1|C8297	21	1736522
RL|S1|C8310	21	1736522
RL|S1|C8311	21	1736522
RL|S1|C8314	21	1736522
RL|S1|C8319	21	1736522
RL|S1|C8321	21	1736522
RL|S1|C8333	21	1736522
RL|S1|C8347	21	1736522
RL|S1|C8354	21	1736522
RL|S1|C8381	21	1736522
RL|S1|C8399	21	1736522
RL|S1|C8427	21	1736522
RL|S1|C8435	21	1736522
RL|S1|C8460	21	1736522
RL|S1|C8465	21	1736522
RL|S1|C8466	21	1736522
RL|S1|C8473	21	1736522
RL|S1|C8508	21	1736522
RL|S1|C8509	21	1736522
RL|S1|C8511	21	1736522
RL|S1|C8525	21	1736522
RL|S1|C8527	21	1736522
RL|S1|C8584	21	1736522
RL|S1|C8585	21	1736522
RL|S1|C8593	21	1736522
RL|S1|C8598	21	1736522
RL|S1|C8605	21	1736522
RL|S1|C8607	21	1736522
RL|S1|C8609	21	1736522
RL|S1|C8643	21	1736522
RL|S1|C8650	21	1736522
RL|S1|C8684	21	1736522
RL|S1|C8715	21	1736522
RL|S1|C8727	21	1736522
RL|S1|C8732	21	1736522
RL|S1|C8748	21	1736522
RL|S1|C8755	21	1736522
RL|S1|C8801	21	1736522
RL|S1|C8829	21	1736522
RL|S1|C8873	21	1736522
RL|S1|C8896	21	1736522
RL|S1|C8899	21	1736522
RL|S1|C8927	21	1736522
RL|S1|C8976	21	1736522
RL|S1|C8977	21	1736522
RL|S1|C8982	21	1736522
RL|S1|C8994	21	1736522
RL|S1|C9053	21	1736522
RL|S1|C9076	21	1736522
RL|S1|C9099	21	1736522
RL|S1|C9104	21	1736522
RL|S1|C9125	21	1736522
RL|S1|C9137	21	1736522
RL|S1|C9138	21	1736522
RL|S1|C9176	21	1736522
RL|S1|C9177	21	1736522
RL|S1|C9185	21	1736522
RL|S1|C9186	21	1736522
RL|S1|C9209	21	1736522
RL|S1|C9218	21	1736522
RL|S1|C9226	21	1736522
RL|S1|C9233	21	1736522
RL|S1|C9244	21	1736522
RL|S1|C9248	21	1736522
RL|S1|C9285	21	1736522
RL|S1|C9287	21	1736522
RL|S1|C9301	21	1736522
RL|S1|C9303	21	1736522
RL|S1|C9310	21	1736522
RL|S1|C9316	21	1736522
RL|S1|C9321	21	1736522
RL|S1|C9339	21	1736522
RL|S1|C9354	21	1736522
RL|S1|C9375	21	1736522
RL|S1|C9397	21	1736522
RL|S1|C9431	21	1736522
RL|S1|C9436	21	1736522
RL|S1|C9444	21	1736522
RL|S1|C9461	21	1736522
RL|S1|C9507	21	1736522
RL|S1|C9511	21	1736522
RL|S1|C9547	21	1736522
RL|S1|C9569	21	1736522
RL|S1|C9571	21	1736522
RL|S1|C9588	21	1736522
RL|S1|C9594	21	1736522
RL|S1|C9603	21	1736522
RL|S1|C9618	21	1736522
RL|S1|C9625	21	1736522
RL|S1|C9632	21	1736522
RL|S1|C9645	21	1736522
RL|S1|C9675	21	1736522
RL|S1|C9678	21	1736522
RL|S1|C9688	21	1736522
RL|S1|C9691	21	1736522
RL|S1|C9713	21	1736522
RL|S1|C9726	21	1736522
RL|S1|C9757	21	1736522
RL|S1|C9775	21	1736522
RL|S1|C9778	21	1736522
RL|S1|C9798	21	1736522
RL|S1|C9809	21	1736522
RL|S1|C9815	21	1736522
RL|S1|C9816	21	1736522
RL|S1|C9823	21	1736522
RL|S1|C9824	21	1736522
RL|S1|C9837	21	1736522
RL|S1|C9846	21	1736522
RL|S1|C9855	21	1736522
RL|S1|C9890	21	1736522
RL|S1|C9927	21	1736522
RL|S1|C9951	21	1736522
RL|S1|C9976	21	1736522
RL|S1|C9986	21	1736522
RL|S1|C10008	21	1736522
RL|S1|C10026	21	1736522
RL|S1|C10028	21	1736522
RL|S1|C10037	21	1736522
RL|S1|C10046	21	1736522
RL|S1|C10060	21	1736522
RL|S1|C10069	21	1736522
RL|S1|C10083	21	1736522
RL|S1|C10093	21	1736522
RL|S1|C10096	21	1736522
RL|S1|C10103	21	1736522
RL|S1|C10104	21	1736522
RL|S1|C10124	21	1736522
RL|S1|C10127	21	1736522
RL|S1|C10153	21	1736522
RL|S1|C10162	21	1736522
RL|S1|C10168	21	1736522
RL|S1|C10173	21	1736522
RL|S1|C10197	21	1736522
RL|S1|C10207	21	1736522
RL|S1|C10221	21	1736522
RL|S1|C10225	21	1736522
RL|S1|C10230	21	1736522
RL|S1|C10235	21	1736522
RL|S1|C10236	21	1736522
RL|S1|C10240	21	1736522
RL|S1|C10246	21	1736522
RL|S1|C10267	21	1736522
RL|S1|C10271	21	1736522
RL|S1|C10286	21	1736522
RL|S1|C10299	21	1736522
RL|S1|C10303	21	1736522
RL|S1|C10306	21	1736522
RL|S1|C10313	21	1736522
RL|S1|C10355	21	1736522
RL|S1|C10365	21	1736522
RL|S1|C10391	21	1736522
RL|S1|C10394	21	1736522
RL|S1|C10395	21	1736522
RL|S1|C10397	21	1736522
RL|S1|C10398	21	1736522
RL|S1|C10434	21	1736522
RL|S1|C10437	21	1736522
RL|S1|C10461	21	1736522
RL|S1|C10488	21	1736522
RL|S1|C10515	21	1736522
RL|S1|C10518	21	1736522
RL|S1|C10530	21	1736522
RL|S1|C10536	21	1736522
RL|S1|C10548	21	1736522
RL|S1|C10610	21	1736522
RL|S1|C10611	21	1736522
RL|S1|C10616	21	1736522
RL|S1|C10630	21	1736522
RL|S1|C10654	21	1736522
RL|S1|C10736	21	1736522
RL|S1|C10738	21	1736522
RL|S1|C10755	21	1736522
RL|S1|C10758	21	1736522
RL|S1|C10777	21	1736522
RL|S1|C10785	21	1736522
RL|S1|C10804	21	1736522
RL|S1|C10813	21	1736522
RL|S1|C10855	21	1736522
RL|S1|C10866	21	1736522
RL|S1|C10884	21	1736522
RL|S1|C10935	21	1736522
RL|S1|C10937	21	1736522
RL|S1|C10965	21	1736522
RL|S1|C10991	21	1736522
RL|S1|C10995	21	1736522
RL|S1|C11020	21	1736522
RL|S1|C11022	21	1736522
RL|S1|C11026	21	1736522
RL|S1|C11053	21	1736522
RL|S1|C11090	21	1736522
RL|S1|C11103	21	1736522
RL|S1|C11108	21	1736522
RL|S1|C11128	21	1736522
RL|S1|C11131	21	1736522
RL|S1|C11158	21	1736522
RL|S1|C11169	21	1736522
RL|S1|C11200	21	1736522
RL|S1|C11212	21	1736522
RL|S1|C11221	21	1736522
RL|S1|C11262	21	1736522
RL|S1|C11278	21	1736522
RL|S1|C11282	21	1736522
RL|S1|C11325	21	1736522
RL|S1|C11365	21	1736522
RL|S1|C11375	21	1736522
RL|S1|C11386	21	1736522
RL|S1|C11387	21	1736522
RL|S1|C11392	21	1736522
RL|S1|C11396	21	1736522
RL|S1|C11404	21	1736522
RL|S1|C11406	21	1736522
RL|S1|C11418	21	1736522
RL|S1|C11433	21	1736522
RL|S1|C11449	21	1736522
RL|S1|C11470	21	1736522
RL|S1|C11498	21	1736522
RL|S1|C11513	21	1736522
RL|S1|C11521	21	1736522
RL|S1|C11534	21	1736522
RL|S1|C11537	21	1736522
RL|S1|C11544	21	1736522
RL|S1|C11545	21	1736522
RL|S1|C11558	21	1736522
RL|S1|C11571	21	1736522
RL|S1|C11572	21	1736522
RL|S1|C11577	21	1736522
RL|S1|C11582	21	1736522
RL|S1|C11600	21	1736522
RL|S1|C11606	21	1736522
RL|S1|C11607	21	1736522
RL|S1|C11614	21	1736522
RL|S1|C11618	21	1736522
RL|S1|C11634	21	1736522
RL|S1|C11660	21	1736522
RL|S1|C11678	21	1736522
RL|S1|C11710	21	1736522
RL|S1|C11722	21	1736522
RL|S1|C11740	21	1736522
RL|S1|C11742	21	1736522
RL|S1|C11767	21	1736522
RL|S1|C11777	21	1736522
RL|S1|C11785	21	1736522
RL|S1|C11797	21	1736522
RL|S1|C11799	21	1736522
RL|S1|C11801	21	1736522
RL|S1|C11811	21	1736522
RL|S1|C11835	21	1736522
RL|S1|C11844	21	1736522
RL|S1|C11854	21	1736522
RL|S1|C11873	21	1736522
RL|S1|C11883	21	1736522
RL|S1|C11934	21	1736522
RL|S1|C11937	21	1736522
RL|S1|C11979	21	1736522
RL|S1|C11991	21	1736522
RL|S1|C12001	21	1736522
RL|S1|C12010	21	1736522
RL|S1|C12011	21	1736522
RL|S1|C12017	21	1736522
RL|S1|C12035	21	1736522
RL|S1|C12072	21	1736522
RL|S1|C12075	21	1736522
RL|S1|C12077	21	1736522
RL|S1|C12078	21	1736522
RL|S1|C12091	21	1736522
RL|S1|C12096	21	1736522
RL|S1|C12097	21	1736522
RL|S1|C12102	21	1736522
RL|S1|C12118	21	1736522
RL|S1|C12130	21	1736522
RL|S1|C12146	21	1736522
RL|S1|C12151	21	1736522
RL|S1|C12176	21	1736522
RL|S1|C12184	21	1736522
RL|S1|C12190	21	1736522
RL|S1|C12197	21	1736522
RL|S1|C12227	21	1736522
RL|S1|C12237	21	1736522
RL|S1|C12244	21	1736522
RL|S1|C12245	21	1736522
RL|S1|C12256	21	1736522
RL|S1|C12268	21	1736522
RL|S1|C12284	21	1736522
RL|S1|C12287	21	1736522
RL|S1|C12290	21	1736522
RL|S1|C12294	21	1736522
RL|S1|C12308	21	1736522
RL|S1|C12313	21	1736522
RL|S1|C12339	21	1736522
RL|S1|C12343	21	1736522
RL|S1|C12355	21	1736522
RL|S1|C12363	21	1736522
RL|S1|C12394	21	1736522
RL|S1|C12407	21	1736522
RL|S1|C12416	21	1736522
RL|S1|C12433	21	1736522
RL|S1|C12443	21	1736522
RL|S1|C12488	21	1736522
RL|S1|C12506	21	1736522
RL|S1|C12511	21	1736522
RL|S1|C12517	21	1736522
RL|S1|C12534	21	1736522
RL|S1|C12536	21	1736522
RL|S1|C12550	21	1736522
RL|S1|C12577	21	1736522
RL|S1|C12596	21	1736522
RL|S1|C12599	21	1736522
RL|S1|C12611	21	1736522
RL|S1|C12616	21	1736522
RL|S1|C12633	21	1736522
RL|S1|C12648	21	1736522
RL|S1|C12702	21	1736522
RL|S1|C12719	21	1736522
RL|S1|C12734	21	1736522
RL|S1|C12750	21	1736522
RL|S1|C12752	21	1736522
RL|S1|C12757	21	1736522
RL|S1|C12761	21	1736522
RL|S1|C12793	21	1736522
RL|S1|C12797	21	1736522
RL|S1|C12803	21	1736522
RL|S1|C12840	21	1736522
RL|S1|C12843	21	1736522
RL|S1|C12922	21	1736522
RL|S1|C12923	21	1736522
RL|S1|C12935	21	1736522
RL|S1|C12945	21	1736522
RL|S1|C12952	21	1736522
RL|S1|C12961	21	1736522
RL|S1|C12979	21	1736522
RL|S1|C12981	21	1736522
RL|S1|C13012	21	1736522
RL|S1|C13019	21	1736522
RL|S1|C13020	21	1736522
RL|S1|C13058	21	1736522
RL|S1|C13066	21	1736522
RL|S1|C13070	21	1736522
RL|S1|C13081	21	1736522
RL|S1|C13087	21	1736522
RL|S1|C13104	21	1736522
RL|S1|C13105	21	1736522
RL|S1|C13136	21	1736522
RL|S1|C13137	21	1736522
RL|S1|C13141	21	1736522
RL|S1|C13181	21	1736522
RL|S1|C13191	21	1736522
RL|S1|C13204	21	1736522
RL|S1|C13207	21	1736522
RL|S1|C13222	21	1736522
RL|S1|C13229	21	1736522
RL|S1|C13235	21	1736522
RL|S1|C13242	21	1736522
RL|S1|C13243	21	1736522
RL|S1|C13244	21	1736522
RL|S1|C13248	21	1736522
RL|S1|C13252	21	1736522
RL|S1|C13275	21	1736522
RL|S1|C13290	21	1736522
RL|S1|C13296	21	1736522
RL|S1|C13298	21	1736522
RL|S1|C13319	21	1736522
RL|S1|C13374	21	1736522
RL|S1|C13375	21	1736522
RL|S1|C13379	21	1736522
RL|S1|C13397	21	1736522
RL|S1|C13399	21	1736522
RL|S1|C13410	21	1736522
RL|S1|C13414	21	1736522
RL|S1|C13416	21	1736522
RL|S1|C13423	21	1736522
RL|S1|C13469	21	1736522
RL|S1|C13480	21	1736522
RL|S1|C13491	21	1736522
RL|S1|C13522	21	1736522
RL|S1|C13527	21	1736522
RL|S1|C13539	21	1736522
RL|S1|C13542	21	1736522
RL|S1|C13554	21	1736522
RL|S1|C13601	21	1736522
RL|S1|C13605	21	1736522
RL|S1|C13610	21	1736522
RL|S1|C13618	21	1736522
RL|S1|C13623	21	1736522
RL|S1|C13628	21	1736522
RL|S1|C13639	21	1736522
RL|S1|C13684	21	1736522
RL|S1|C13692	21	1736522
RL|S1|C13695	21	1736522
RL|S1|C13700	21	1736522
RL|S1|C13704	21	1736522
RL|S1|C13745	21	1736522
RL|S1|C13746	21	1736522
RL|S1|C13749	21	1736522
RL|S1|C13758	21	1736522
RL|S1|C13801	21	1736522
RL|S1|C13816	21	1736522
RL|S1|C13817	21	1736522
RL|S1|C13835	21	1736522
RL|S1|C13842	21	1736522
RL|S1|C13879	21	1736522
RL|S1|C13891	21	1736522
RL|S1|C13916	21	1736522
RL|S1|C13918	21	1736522
RL|S1|C13933	21	1736522
RL|S1|C13960	21	1736522
RL|S1|C13970	21	1736522
RL|S1|C14012	21	1736522
RL|S1|C14016	21	1736522
RL|S1|C14067	21	1736522
RL|S1|C14071	21	1736522
RL|S1|C14076	21	1736522
RL|S1|C14090	21	1736522
RL|S1|C14152	21	1736522
RL|S1|C14157	21	1736522
RL|S1|C14169	21	1736522
RL|S1|C14177	21	1736522
RL|S1|C14200	21	1736522
RL|S1|C14214	21	1736522
RL|S1|C14224	21	1736522
RL|S1|C14227	21	1736522
RL|S1|C14238	21	1736522
RL|S1|C14242	21	1736522
RL|S1|C14246	21	1736522
RL|S1|C14248	21	1736522
RL|S1|C14272	21	1736522
RL|S1|C14277	21	1736522
RL|S1|C14287	21	1736522
RL|S1|C14301	21	1736522
RL|S1|C14302	21	1736522
RL|S1|C14307	21	1736522
RL|S1|C14314	21	1736522
RL|S1|C14337	21	1736522
RL|S1|C14339	21	1736522
RL|S1|C14359	21	1736522
RL|S1|C14367	21	1736522
RL|S1|C14368	21	1736522
RL|S1|C14395	21	1736522
RL|S1|C14427	21	1736522
RL|S1|C14445	21	1736522
RL|S1|C14447	21	1736522
RL|S1|C14454	21	1736522
RL|S1|C14492	21	1736522
RL|S1|C14496	21	1736522
RL|S1|C14499	21	1736522
RL|S1|C14501	21	1736522
RL|S1|C14520	21	1736522
RL|S1|C14532	21	1736522
RL|S1|C14545	21	1736522
RL|S1|C14548	21	1736522
RL|S1|C14552	21	1736522
RL|S1|C14557	21	1736522
RL|S1|C14572	21	1736522
RL|S1|C14577	21	1736522
RL|S1|C14600	21	1736522
RL|S1|C14625	21	1736522
RL|S1|C14632	21	1736522
RL|S1|C14637	21	1736522
RL|S1|C14665	21	1736522
RL|S1|C14674	21	1736522
RL|S1|C14713	21	1736522
RL|S1|C14724	21	1736522
RL|S1|C14733	21	1736522
RL|S1|C14747	21	1736522
RL|S1|C14757	21	1736522
RL|S1|C14763	21	1736522
RL|S1|C14771	21	1736522
RL|S1|C14781	21	1736522
RL|S1|C14791	21	1736522
RL|S1|C14796	21	1736522
RL|S1|C14802	21	1736522
RL|S1|C14819	21	1736522
RL|S1|C14824	21	1736522
RL|S1|C14826	21	1736522
RL|S1|C14835	21	1736522
RL|S1|C14836	21	1736522
RL|S1|C14842	21	1736522
RL|S1|C14843	21	1736522
RL|S1|C14849	21	1736522
RL|S1|C14858	21	1736522
RL|S1|C14877	21	1736522
RL|S1|C14904	21	1736522
RL|S1|C14910	21	1736522
RL|S1|C14912	21	1736522
RL|S1|C14925	21	1736522
RL|S1|C14992	21	1736522
RL|S1|C15014	21	1736522
RL|S1|C15017	21	1736522
RL|S1|C15021	21	1736522
RL|S1|C15025	21	1736522
RL|S1|C15032	21	1736522
RL|S1|C15067	21	1736522
RL|S1|C15075	21	1736522
RL|S1|C15083	21	1736522
RL|S1|C15127	21	1736522
RL|S1|C15151	21	1736522
RL|S1|C15155	21	1736522
RL|S1|C15159	21	1736522
RL|S1|C15166	21	1736522
RL|S1|C15178	21	1736522
RL|S1|C15190	21	1736522
RL|S1|C15215	21	1736522
RL|S1|C15225	21	1736522
RL|S1|C15231	21	1736522
RL|S1|C15235	21	1736522
RL|S1|C15245	21	1736522
RL|S1|C15264	21	1736522
RL|S1|C15265	21	1736522
RL|S1|C15267	21	1736522
RL|S1|C15274	21	1736522
RL|S1|C15311	21	1736522
RL|S1|C15323	21	1736522
RL|S1|C15341	21	1736522
RL|S1|C15350	21	1736522
RL|S1|C15365	21	1736522
RL|S1|C15383	21	1736522
RL|S1|C15399	21	1736522
RL|S1|C15401	21	1736522
RL|S1|C15419	21	1736522
RL|S1|C15441	21	1736522
RL|S1|C15446	21	1736522
RL|S1|C15488	21	1736522
RL|S1|C15491	21	1736522
RL|S1|C15496	21	1736522
RL|S1|C15500	21	1736522
RL|S1|C15505	21	1736522
RL|S1|C15517	21	1736522
RL|S1|C15521	21	1736522
RL|S1|C15534	21	1736522
RL|S1|C15542	21	1736522
RL|S1|C15548	21	1736522
RL|S1|C15561	21	1736522
RL|S1|C15569	21	1736522
RL|S1|C15583	21	1736522
RL|S1|C15584	21	1736522
RL|S1|C15587	21	1736522
RL|S1|C15596	21	1736522
RL|S1|C15617	21	1736522
RL|S1|C15623	21	1736522
RL|S1|C15627	21	1736522
RL|S1|C15635	21	1736522
RL|S1|C15644	21	1736522
RL|S1|C15657	21	1736522
RL|S1|C15662	21	1736522
RL|S1|C15664	21	1736522
RL|S1|C15669	21	1736522
RL|S1|C15679	21	1736522
RL|S1|C15700	21	1736522
RL|S1|C15722	21	1736522
RL|S1|C15736	21	1736522
RL|S1|C15739	21	1736522
RL|S1|C15748	21	1736522
RL|S1|C15752	21	1736522
RL|S1|C15759	21	1736522
RL|S1|C15789	21	1736522
RL|S1|C15793	21	1736522
RL|S1|C15799	21	1736522
RL|S1|C15812	21	1736522
RL|S1|C15822	21	1736522
RL|S1|C15831	21	1736522
RL|S1|C15840	21	1736522
RL|S1|C15854	21	1736522
RL|S1|C15863	21	1736522
RL|S1|C15865	21	1736522
RL|S1|C15869	21	1736522
RL|S1|C15888	21	1736522
RL|S1|C15895	21	1736522
RL|S1|C15912	21	1736522
RL|S1|C15913	21	1736522
RL|S1|C15950	21	1736522
RL|S1|C15952	21	1736522
RL|S1|C15962	21	1736522
RL|S1|C15972	21	1736522
RL|S1|C16000	21	1736522
RL|S1|C16001	21	1736522
RL|S1|C16013	21	1736522
RL|S1|C16033	21	1736522
RL|S1|C16036	21	1736522
RL|S1|C16052	21	1736522
RL|S1|C16055	21	1736522
RL|S1|C16100	21	1736522
RL|S1|C16101	21	1736522
RL|S1|C16132	21	1736522
RL|S1|C16145	21	1736522
RL|S1|C16160	21	1736522
RL|S1|C16201	21	1736522
RL|S1|C16202	21	1736522
RL|S1|C16210	21	1736522
RL|S1|C16214	21	1736522
RL|S1|C16219	21	1736522
RL|S1|C16227	21	1736522
RL|S1|C16262	21	1736522
RL|S1|C16265	21	1736522
RL|S1|C16275	21	1736522
RL|S1|C16283	21	1736522
RL|S1|C16292	21	1736522
RL|S1|C16298	21	1736522
RL|S1|C16305	21	1736522
RL|S1|C16313	21	1736522
RL|S1|C16348	21	1736522
RL|S1|C16359	21	1736522
RL|S1|C16387	21	1736522
RL|S1|C16394	21	1736522
RL|S1|C16398	21	1736522
RL|S1|C16422	21	1736522
RL|S1|C16427	21	1736522
RL|S1|C16442	21	1736522
RL|S1|C16445	21	1736522
RL|S1|C16479	21	1736522
RL|S1|C16491	21	1736522
RL|S1|C16500	21	1736522
RL|S1|C16521	21	1736522
RL|S1|C16527	21	1736522
RL|S1|C16543	21	1736522
RL|S1|C16559	21	1736522
RL|S1|C16569	21	1736522
RL|S1|C16589	21	1736522
RL|S1|C16593	21	1736522
RL|S1|C16596	21	1736522
RL|S1|C16599	21	1736522
RL|S1|C16604	21	1736522
RL|S1|C16640	21	1736522
RL|S1|C16645	21	1736522
RL|S1|C16656	21	1736522
RL|S1|C16666	21	1736522
RL|S1|C16680	21	1736522
RL|S1|C16692	21	1736522
RL|S1|C16702	21	1736522
RL|S1|C16723	21	1736522
RL|S1|C16734	21	1736522
RL|S1|C16736	21	1736522
RL|S1|C16739	21	1736522
RL|S1|C16757	21	1736522
RL|S1|C16781	21	1736522
RL|S1|C16793	21	1736522
RL|S1|C16832	21	1736522
RL|S1|C16852	21	1736522
RL|S1|C16865	21	1736522
RL|S1|C16866	21	1736522
RL|S1|C16916	21	1736522
RL|S1|C16931	21	1736522
RL|S1|C16935	21	1736522
RL|S1|C16960	21	1736522
RL|S1|C16969	21	1736522
RL|S1|C16978	21	1736522
RL|S1|C16987	21	1736522
RL|S1|C17013	21	1736522
RL|S1|C17030	21	1736522
RL|S1|C17055	21	1736522
RL|S1|C17064	21	1736522
RL|S1|C17098	21	1736522
RL|S1|C17135	21	1736522
RL|S1|C17137	21	1736522
RL|S1|C17141	21	1736522
RL|S1|C17154	21	1736522
RL|S1|C17159	21	1736522
RL|S1|C17167	21	1736522
RL|S1|C17200	21	1736522
RL|S1|C17211	21	1736522
RL|S1|C17217	21	1736522
RL|S1|C17219	21	1736522
RL|S1|C17228	21	1736522
RL|S1|C17267	21	1736522
RL|S1|C17315	21	1736522
RL|S1|C17319	21	1736522
RL|S1|C17330	21	1736522
RL|S1|C17363	21	1736522
RL|S1|C17367	21	1736522
RL|S1|C17372	21	1736522
RL|S1|C17397	21	1736522
RL|S1|C17400	21	1736522
RL|S1|C17426	21	1736522
RL|S1|C17433	21	1736522
RL|S1|C17441	21	1736522
RL|S1|C17490	21	1736522
RL|S1|C17501	21	1736522
RL|S1|C17504	21	1736522
RL|S1|C17519	21	1736522
RL|S1|C17523	21	1736522
RL|S1|C17525	21	1736522
RL|S1|C17531	21	1736522
RL|S1|C17540	21	1736522
RL|S1|C17552	21	1736522
RL|S1|C17556	21	1736522
RL|S1|C17571	21	1736522
RL|S1|C17580	21	1736522
RL|S1|C17589	21	1736522
RL|S1|C17606	21	1736522
RL|S1|C17620	21	1736522
RL|S1|C17623	21	1736522
RL|S1|C17633	21	1736522
RL|S1|C17635	21	1736522
RL|S1|C17683	21	1736522
RL|S1|C17711	21	1736522
RL|S1|C17736	21	1736522
RL|S1|C17740	21	1736522
RL|S1|C17741	21	1736522
RL|S1|C17743	21	1736522
RL|S1|C17749	21	1736522
RL|S1|C17755	21	1736522
RL|S1|C17761	21	1736522
RL|S1|C17795	21	1736522
RL|S1|C17825	21	1736522
RL|S1|C17830	21	1736522
RL|S1|C17856	21	1736522
RL|S1|C17868	21	1736522
RL|S1|C17875	21	1736522
RL|S1|C17880	21	1736522
RL|S1|C17882	21	1736522
RL|S1|C17888	21	1736522
RL|S1|C17904	21	1736522
RL|S1|C17911	21	1736522
RL|S1|C17922	21	1736522
RL|S1|C17924	21	1736522
RL|S1|C17930	21	1736522
RL|S1|C17931	21	1736522
RL|S1|C17954	21	1736522
RL|S1|C17982	21	1736522
RL|S1|C18003	21	1736522
RL|S1|C18019	21	1736522
RL|S1|C18025	21	1736522
RL|S1|C18043	21	1736522
RL|S1|C18073	21	1736522
RL|S1|C18086	21	1736522
RL|S1|C18132	21	1736522
RL|S1|C18135	21	1736522
RL|S1|C18159	21	1736522
RL|S1|C18161	21	1736522
RL|S1|C18215	21	1736522
RL|S1|C18235	21	1736522
RL|S1|C18245	21	1736522
RL|S1|C18267	21	1736522
RL|S1|C18268	21	1736522
RL|S1|C18278	21	1736522
RL|S1|C18320	21	1736522
RL|S1|C18338	21	1736522
RL|S1|C18358	21	1736522
RL|S1|C18386	21	1736522
RL|S1|C18391	21	1736522
RL|S1|C18401	21	1736522
RL|S1|C18410	21	1736522
RL|S1|C18424	21	1736522
RL|S1|C18430	21	1736522
RL|S1|C18456	21	1736522
RL|S1|C18466	21	1736522
RL|S1|C18481	21	1736522
RL|S1|C18483	21	1736522
RL|S1|C18489	21	1736522
RL|S1|C18492	21	1736522
RL|S1|C18505	21	1736522
RL|S1|C18524	21	1736522
RL|S1|C18537	21	1736522
RL|S1|C18557	21	1736522
RL|S1|C18558	21	1736522
RL|S1|C18559	21	1736522
